employee_id,age,gender,marital_status,education_level,department,job_role,employment_type,years_at_company,years_in_current_role,monthly_income,salary_hike_percent,job_level,performance_rating,job_satisfaction,work_life_balance,environment_satisfaction,relationship_satisfaction,training_hours_last_year,overtime,remote_work,business_travel,distance_from_home,commute_time_minutes,number_of_projects,team_size,manager_rating,absence_days,promotion_last_5_years,stock_option,attrition_risk_score,attrition
201740,42,Female,Divorced,Bachelor,Marketing,SEO Specialist,Contract,8,6,7843,18.8,2,3,5,4,4,2,53,1,1,Rarely,23,32,4,2,3,3,0,0,51,1
201741,49,Male,Married,Master,Marketing,Content Strategist,Full-Time,1,0,10563,12.6,2,4,3,4,5,2,16,0,0,Rarely,13,51,6,10,4,3,0,0,30,0
201742,32,Female,Single,Bachelor,HR,Recruiter,Full-Time,7,2,9824,12.4,3,2,5,4,5,4,29,0,0,Never,13,37,3,11,3,5,0,1,19,0
201743,23,Female,Divorced,Bachelor,Sales,Account Executive,Full-Time,0,0,5020,14.3,1,2,5,3,4,3,71,0,0,Never,58,150,4,13,3,3,0,0,61,1
201744,38,Male,Single,Bachelor,IT,IT Manager,Full-Time,5,5,8900,13.1,2,3,5,3,3,3,30,0,0,Rarely,48,150,6,2,1,5,0,0,53,0
201745,29,Female,Married,Master,Finance,Accountant,Contract,2,0,11450,13.0,3,2,3,4,3,4,16,0,0,Frequently,13,45,3,7,3,6,0,1,22,0
201746,28,Male,Single,Bachelor,HR,Training Specialist,Full-Time,7,7,7604,18.2,3,3,3,5,4,4,36,0,1,Rarely,7,23,5,5,5,11,0,1,13,0
201747,49,Male,Divorced,High School,IT,System Administrator,Full-Time,6,3,7665,16.2,3,3,3,2,3,5,81,0,1,Frequently,19,76,3,8,3,2,0,1,56,0
201748,42,Male,Divorced,Bachelor,Sales,Business Development,Full-Time,1,0,6468,18.0,1,4,4,3,2,4,21,1,1,Never,25,130,4,4,3,9,0,0,71,1
201749,29,Male,Divorced,Bachelor,IT,Software Engineer,Full-Time,6,4,10281,16.5,2,4,4,1,2,2,36,1,0,Rarely,38,148,2,11,3,5,1,0,62,0
201750,36,Male,Single,Bachelor,IT,Data Analyst,Full-Time,0,0,6775,9.1,1,1,5,5,4,3,28,1,0,Never,32,126,4,6,3,7,0,1,65,0
201751,35,Male,Single,Bachelor,Marketing,Content Strategist,Contract,4,2,7334,14.7,2,3,4,2,1,3,43,0,0,Never,13,25,5,7,2,2,0,1,71,1
201752,37,Male,Single,Master,IT,IT Manager,Full-Time,7,3,13505,11.3,3,2,1,4,2,3,23,0,1,Rarely,16,41,4,4,3,3,0,1,44,0
201753,32,Male,Married,Bachelor,Sales,Sales Manager,Full-Time,11,7,11874,12.8,4,3,3,2,2,2,33,0,1,Never,37,126,2,3,3,7,0,1,61,0
201754,19,Female,Married,High School,Marketing,Marketing Executive,Full-Time,1,0,5499,10.8,2,2,1,2,1,3,72,1,1,Rarely,6,13,4,14,3,8,0,0,87,1
201755,27,Female,Married,High School,HR,Training Specialist,Full-Time,6,4,6567,15.4,2,3,5,2,2,3,48,0,1,Rarely,18,54,6,13,4,10,0,0,40,0
201756,31,Female,Single,High School,HR,Training Specialist,Full-Time,4,1,4153,14.0,2,4,3,1,5,5,10,0,0,Rarely,15,40,3,3,3,6,0,0,41,0
201757,36,Male,Married,Bachelor,IT,IT Manager,Full-Time,0,0,7242,12.7,1,3,5,4,5,4,25,1,0,Rarely,29,85,2,2,3,9,0,0,59,0
201758,26,Male,Married,Bachelor,Sales,Sales Manager,Full-Time,7,2,7729,18.9,3,3,3,2,3,3,32,0,0,Rarely,23,69,4,5,4,12,0,1,37,0
201759,38,Male,Married,Bachelor,Sales,Sales Manager,Contract,1,1,6108,17.8,1,3,3,1,3,3,42,0,1,Rarely,20,84,1,9,3,7,0,1,61,1
201760,33,Male,Married,Bachelor,IT,IT Manager,Contract,15,5,15445,14.9,5,3,1,4,2,3,27,1,0,Rarely,5,15,5,9,1,9,0,1,80,1
201761,29,Female,Single,High School,Sales,Sales Manager,Contract,2,0,9468,6.3,4,3,4,2,3,2,44,0,1,Rarely,10,21,5,11,3,2,0,1,70,1
201762,25,Female,Single,Master,Sales,Sales Manager,Part-Time,1,0,4944,9.8,1,3,4,4,3,4,23,0,0,Frequently,8,27,4,4,4,1,0,0,55,0
201763,40,Female,Married,High School,IT,Software Engineer,Full-Time,0,0,5220,14.7,1,4,2,3,4,1,11,0,0,Never,9,28,3,2,2,3,0,0,62,1
201764,40,Male,Married,Bachelor,IT,Software Engineer,Full-Time,4,3,8559,14.3,2,3,5,4,1,4,36,0,1,Never,6,14,1,13,3,6,0,0,22,0
201765,43,Male,Married,Bachelor,IT,Data Analyst,Full-Time,4,1,6171,21.4,1,3,3,4,5,5,23,1,0,Never,14,39,2,11,2,8,0,0,44,0
201766,41,Male,Married,Bachelor,Sales,Business Development,Full-Time,3,2,10192,12.1,4,3,3,4,3,3,0,0,0,Rarely,4,13,8,3,5,3,0,1,3,0
201767,42,Female,Married,Bachelor,Finance,Finance Manager,Full-Time,9,4,10804,19.2,3,4,2,3,3,4,84,0,1,Rarely,25,87,2,9,4,10,1,1,28,0
201768,39,Female,Married,PhD,IT,Data Analyst,Full-Time,9,4,15156,10.9,3,3,2,3,3,2,53,0,0,Rarely,10,27,4,7,3,2,0,1,59,1
201769,20,Male,Divorced,Bachelor,Operations,Quality Analyst,Full-Time,0,0,5614,12.6,1,2,2,4,3,1,38,0,0,Rarely,5,12,5,3,3,5,0,0,79,1
201770,33,Female,Married,Master,HR,Recruiter,Full-Time,2,0,6508,18.2,1,3,3,2,3,3,62,1,0,Frequently,26,118,4,8,4,9,0,1,60,0
201771,23,Female,Married,High School,Sales,Sales Executive,Full-Time,5,5,7611,7.9,2,4,4,2,3,1,75,1,0,Rarely,4,11,5,6,4,11,1,0,43,0
201772,48,Female,Single,High School,Finance,Finance Manager,Full-Time,6,6,8961,13.5,3,4,4,2,1,3,27,1,1,Never,30,102,4,14,5,9,1,1,60,0
201773,36,Male,Divorced,Bachelor,Operations,Operations Manager,Full-Time,15,10,11854,18.0,5,4,4,3,3,3,39,0,0,Rarely,15,35,3,6,4,4,0,1,19,0
201774,47,Male,Married,Master,Operations,Quality Analyst,Full-Time,1,0,6350,20.2,1,5,3,4,1,3,52,0,1,Rarely,12,42,2,11,3,6,0,1,37,0
201775,27,Male,Married,PhD,Operations,Operations Executive,Full-Time,3,3,13295,10.4,4,2,2,4,1,3,59,0,0,Rarely,21,68,6,9,3,4,0,1,44,0
201776,35,Female,Single,High School,Operations,Operations Executive,Full-Time,1,0,3300,16.2,1,4,1,5,2,4,43,0,0,Rarely,26,89,7,4,4,4,0,1,65,0
201777,38,Male,Married,PhD,IT,IT Manager,Full-Time,0,0,13053,17.2,2,4,3,5,4,3,46,1,0,Never,14,49,5,2,4,5,0,1,43,0
201778,33,Male,Single,Master,IT,IT Manager,Contract,15,1,18625,14.1,5,3,3,3,2,3,25,1,1,Rarely,7,21,4,4,3,5,0,1,64,0
201779,38,Male,Married,Bachelor,Sales,Sales Executive,Part-Time,4,0,6287,12.0,1,4,4,4,5,3,17,1,1,Rarely,22,54,3,7,5,12,0,0,48,1
201780,49,Female,Single,Bachelor,Operations,Operations Manager,Full-Time,7,3,10219,10.7,3,3,3,3,3,3,40,0,0,Rarely,10,36,4,15,2,6,0,1,38,0
201781,27,Female,Married,Master,IT,System Administrator,Full-Time,4,4,11908,21.2,2,5,3,4,3,3,51,0,0,Rarely,25,63,2,14,3,4,0,0,1,0
201782,18,Male,Married,Master,Marketing,Marketing Executive,Part-Time,0,0,8987,14.8,2,3,3,4,2,3,63,0,1,Rarely,13,50,6,10,2,6,0,0,66,1
201783,50,Male,Single,High School,IT,System Administrator,Full-Time,2,0,7248,17.5,2,4,5,3,3,4,11,0,0,Rarely,37,143,2,10,5,3,0,0,33,0
201784,29,Female,Married,Bachelor,IT,System Administrator,Full-Time,2,1,9001,11.0,3,3,3,5,5,3,52,0,0,Rarely,10,38,3,14,4,5,0,1,18,0
201785,46,Male,Single,Bachelor,Operations,Logistics Coordinator,Full-Time,5,1,7341,16.0,3,1,1,1,3,3,34,0,0,Rarely,34,57,3,5,3,5,0,1,69,1
201786,42,Male,Single,Bachelor,IT,IT Manager,Full-Time,5,4,10327,14.9,2,3,4,2,2,3,16,0,0,Rarely,24,75,2,6,3,2,0,0,44,0
201787,34,Female,Single,Master,Operations,Logistics Coordinator,Part-Time,1,1,6585,22.3,2,4,3,5,4,4,21,1,0,Rarely,11,38,2,12,3,7,0,1,44,0
201788,39,Female,Married,Master,IT,Data Analyst,Full-Time,10,2,17144,11.4,4,3,3,3,3,5,36,1,0,Rarely,6,30,3,5,2,8,0,1,53,0
201789,26,Male,Divorced,High School,Finance,Financial Analyst,Full-Time,7,5,6992,11.0,3,3,3,3,4,4,49,0,0,Frequently,16,52,2,5,3,5,0,1,39,0
201790,37,Female,Married,High School,Marketing,Marketing Manager,Contract,15,12,11496,12.1,5,5,2,4,1,3,11,1,0,Never,6,16,4,9,3,5,1,1,62,1
201791,41,Female,Married,Master,Marketing,Marketing Manager,Full-Time,3,1,8675,14.0,3,3,3,3,5,1,42,1,0,Rarely,7,27,1,15,3,5,0,1,20,0
201792,29,Female,Divorced,Bachelor,Marketing,Content Strategist,Full-Time,1,0,5442,10.2,2,3,2,3,3,3,47,1,1,Rarely,9,37,4,13,3,8,0,1,69,0
201793,33,Male,Married,Master,Sales,Sales Manager,Full-Time,2,1,8504,16.3,2,3,3,3,5,2,22,1,0,Never,21,56,6,7,2,6,0,0,51,0
201794,39,Male,Single,Bachelor,HR,Training Specialist,Full-Time,7,6,8069,15.6,3,3,3,2,4,3,29,0,0,Frequently,4,15,3,13,5,5,0,1,33,0
201795,48,Male,Married,High School,Sales,Sales Executive,Full-Time,5,2,8656,19.4,2,3,3,4,5,3,29,0,0,Rarely,16,48,3,2,2,7,0,0,38,0
201796,36,Female,Married,Bachelor,Marketing,Marketing Executive,Contract,1,0,6411,17.3,2,3,4,3,3,3,19,0,1,Never,13,30,5,12,2,2,0,0,46,0
201797,32,Male,Single,Bachelor,IT,Software Engineer,Full-Time,2,0,10379,13.5,3,5,3,2,3,5,33,1,0,Rarely,8,27,3,5,5,4,0,1,55,1
201798,35,Male,Single,Bachelor,IT,IT Manager,Full-Time,2,1,7249,9.9,2,3,4,4,3,3,47,1,0,Never,22,52,3,6,5,3,0,0,50,0
201799,46,Male,Married,Bachelor,IT,IT Manager,Full-Time,3,3,9530,11.0,3,3,3,5,3,1,26,0,1,Rarely,2,9,3,9,4,8,0,1,16,0
201800,30,Male,Single,Bachelor,IT,Software Engineer,Full-Time,1,0,6229,17.9,1,2,1,5,3,5,42,0,1,Never,17,53,6,4,3,8,0,0,54,0
201801,33,Female,Single,Master,IT,Software Engineer,Part-Time,15,15,14559,15.5,3,3,3,3,4,4,26,0,0,Rarely,6,23,2,2,3,5,0,1,7,0
201802,30,Female,Single,Bachelor,Sales,Sales Executive,Full-Time,1,0,4578,11.4,1,3,3,5,4,3,22,1,0,Rarely,9,30,4,8,3,8,0,0,46,0
201803,34,Male,Single,High School,Sales,Account Executive,Full-Time,5,5,7274,16.5,3,5,5,3,4,3,8,0,1,Rarely,5,13,6,8,4,1,0,1,16,0
201804,38,Male,Married,Bachelor,Sales,Sales Executive,Full-Time,1,0,9943,15.5,3,2,1,1,3,4,41,0,1,Rarely,17,58,3,12,3,3,0,1,63,0
201805,45,Female,Married,High School,IT,Data Analyst,Full-Time,0,0,4911,7.7,1,3,2,3,3,4,32,0,1,Never,13,51,2,10,4,3,0,0,58,0
201806,18,Female,Single,Bachelor,Sales,Sales Manager,Full-Time,0,0,6422,8.2,1,2,4,4,5,4,25,0,0,Rarely,8,23,3,6,2,4,0,1,31,0
201807,41,Male,Single,Master,Marketing,SEO Specialist,Full-Time,1,0,8493,12.9,2,4,5,3,4,2,56,0,0,Frequently,13,42,7,8,4,7,0,0,47,0
201808,28,Male,Married,Bachelor,IT,Software Engineer,Full-Time,1,0,11342,13.1,3,4,5,2,5,2,59,0,1,Rarely,13,46,4,9,4,3,0,1,43,0
201809,41,Female,Married,Master,Finance,Finance Manager,Full-Time,1,0,11143,13.0,2,4,3,2,5,3,63,0,1,Rarely,11,27,5,11,3,8,0,1,41,0
201810,47,Male,Single,Master,Marketing,Content Strategist,Full-Time,0,0,7002,23.1,1,3,4,3,4,3,52,0,0,Rarely,11,27,4,6,2,4,0,1,23,0
201811,45,Female,Married,Master,HR,Training Specialist,Contract,2,0,6137,16.5,2,3,4,3,4,3,47,0,1,Rarely,5,21,3,2,3,5,0,0,35,0
201812,37,Female,Single,High School,Operations,Operations Manager,Full-Time,8,3,6915,13.6,4,3,2,2,4,2,40,0,1,Rarely,7,22,3,12,3,4,0,1,49,0
201813,44,Male,Single,Master,Finance,Accountant,Part-Time,4,3,10806,11.9,2,3,4,3,2,3,34,0,0,Frequently,15,49,1,7,4,5,0,0,52,1
201814,28,Female,Single,Master,IT,Software Engineer,Full-Time,2,2,13297,14.1,3,4,4,3,4,4,71,0,1,Rarely,13,49,3,8,4,2,0,1,22,0
201815,35,Female,Married,High School,Finance,Financial Analyst,Full-Time,10,6,10257,11.2,4,2,1,1,4,4,29,0,1,Never,4,16,3,4,2,6,0,1,74,1
201816,50,Female,Married,Master,IT,Software Engineer,Part-Time,2,1,8749,11.2,2,2,3,4,4,3,26,0,0,Rarely,16,35,1,6,3,6,0,0,34,0
201817,29,Female,Single,Bachelor,Operations,Quality Analyst,Full-Time,1,1,4022,19.8,1,3,4,5,3,2,50,0,1,Rarely,28,81,8,8,2,1,0,0,63,1
201818,38,Female,Married,Bachelor,HR,Recruiter,Full-Time,5,3,8262,20.2,4,3,5,4,3,4,21,1,0,Frequently,1,5,1,7,2,6,0,1,50,1
201819,33,Female,Single,High School,Sales,Account Executive,Full-Time,2,2,6865,13.9,3,2,3,3,1,3,44,0,0,Frequently,3,11,1,11,4,7,0,1,34,0
201820,34,Male,Married,Bachelor,Sales,Sales Executive,Part-Time,1,0,6524,22.5,1,5,3,4,4,3,20,0,0,Rarely,6,18,6,4,5,3,0,0,24,0
201821,40,Female,Married,High School,IT,IT Manager,Full-Time,8,7,12828,12.2,4,2,2,2,4,3,41,1,0,Rarely,7,16,3,6,5,4,0,1,61,1
201822,34,Female,Married,Bachelor,HR,Recruiter,Contract,1,0,5158,16.6,1,3,2,3,3,3,61,0,1,Frequently,32,134,5,10,4,9,0,1,79,1
201823,36,Female,Married,Bachelor,Sales,Business Development,Full-Time,11,9,8731,18.9,3,3,1,2,4,4,60,0,0,Rarely,29,83,9,10,1,4,0,1,78,1
201824,31,Male,Divorced,High School,Marketing,SEO Specialist,Full-Time,3,1,6400,16.9,2,4,3,4,3,3,48,0,0,Never,13,53,5,9,4,4,0,0,15,0
201825,20,Male,Married,Master,IT,System Administrator,Contract,2,2,11339,12.9,3,2,3,3,3,4,43,1,1,Frequently,2,7,6,5,4,11,0,1,32,0
201826,38,Male,Single,Bachelor,Sales,Business Development,Full-Time,3,0,9734,10.5,4,3,3,4,2,3,24,0,1,Rarely,7,18,4,8,4,2,0,1,30,0
201827,40,Male,Divorced,Master,IT,System Administrator,Full-Time,7,6,13449,13.6,3,3,3,3,5,3,18,1,0,Rarely,15,52,7,11,3,11,0,1,19,0
201828,48,Female,Single,Bachelor,Finance,Accountant,Full-Time,5,0,9203,8.9,3,3,3,5,3,2,64,0,0,Rarely,30,93,4,11,5,5,0,1,54,0
201829,35,Female,Married,Bachelor,Operations,Quality Analyst,Full-Time,1,0,5025,13.1,2,3,3,5,1,3,60,1,0,Rarely,21,82,5,11,3,2,0,0,68,0
201830,23,Female,Single,Master,HR,Recruiter,Full-Time,1,1,5899,10.4,2,3,3,2,3,3,22,1,0,Rarely,28,82,6,10,1,7,0,0,84,1
201831,29,Male,Married,Bachelor,Finance,Finance Manager,Full-Time,2,2,5458,12.3,1,1,4,2,3,5,31,0,1,Never,11,37,5,4,3,2,0,0,62,0
201832,41,Female,Single,Bachelor,IT,IT Manager,Full-Time,1,0,6098,21.1,1,4,3,2,1,2,40,0,0,Rarely,4,15,3,10,3,7,0,1,45,0
201833,35,Male,Married,Bachelor,Marketing,Marketing Manager,Full-Time,9,6,7086,7.5,3,1,2,3,4,4,34,0,0,Rarely,8,22,6,9,4,1,0,1,55,1
201834,39,Female,Single,Bachelor,IT,IT Manager,Full-Time,2,1,5120,11.1,1,4,4,3,4,3,49,0,0,Frequently,22,86,1,9,3,6,0,0,39,0
201835,33,Female,Single,Bachelor,Finance,Finance Manager,Full-Time,6,6,9077,18.5,2,4,4,3,4,2,41,0,0,Never,20,61,2,9,1,4,0,0,35,0
201836,53,Female,Single,Bachelor,IT,Data Analyst,Contract,11,9,13513,17.9,3,4,4,5,3,2,34,1,1,Rarely,12,38,3,6,3,3,0,1,54,0
201837,52,Male,Married,Bachelor,IT,Software Engineer,Full-Time,3,2,9312,14.0,2,4,4,4,3,5,45,1,1,Rarely,12,44,5,13,4,7,0,0,34,0
201838,28,Female,Single,High School,Sales,Account Executive,Full-Time,10,9,6929,4.6,3,1,1,3,4,2,45,1,0,Rarely,6,15,5,3,3,11,0,1,55,0
201839,44,Female,Married,Bachelor,IT,Software Engineer,Full-Time,3,2,9303,16.2,2,3,5,5,3,3,50,0,0,Rarely,3,10,2,12,3,0,0,0,3,0
201840,39,Male,Single,High School,Finance,Finance Manager,Part-Time,0,0,5842,11.2,1,3,3,2,2,4,51,0,1,Frequently,7,28,5,6,2,6,0,0,73,1
201841,36,Male,Married,Bachelor,Finance,Auditor,Full-Time,6,1,7418,16.2,2,3,5,3,4,4,51,0,0,Never,4,12,5,7,4,3,0,0,33,1
201842,28,Male,Married,Master,Marketing,Marketing Executive,Full-Time,2,0,6088,18.2,1,5,4,5,3,3,38,0,0,Never,12,43,3,5,3,1,0,0,26,0
201843,51,Female,Single,Bachelor,Finance,Finance Manager,Contract,6,6,8568,16.1,2,3,3,5,3,4,27,0,1,Never,25,97,3,10,3,7,0,0,54,0
201844,46,Male,Single,Bachelor,IT,System Administrator,Contract,4,0,10502,9.9,3,2,3,5,5,2,52,0,0,Never,22,50,2,7,3,8,0,1,47,1
201845,23,Female,Single,High School,Operations,Operations Executive,Full-Time,4,0,4798,18.0,2,4,3,5,4,3,38,1,0,Rarely,22,78,6,10,3,4,0,0,48,1
201846,48,Female,Single,Bachelor,Marketing,Marketing Executive,Full-Time,0,0,3566,14.3,1,4,2,3,5,4,12,0,0,Frequently,6,11,3,12,3,4,0,0,55,1
201847,36,Male,Single,Bachelor,IT,System Administrator,Full-Time,3,2,7591,12.3,2,3,5,2,2,2,14,0,1,Never,10,30,4,11,4,3,0,0,57,0
201848,31,Male,Single,Bachelor,IT,IT Manager,Full-Time,2,0,7345,13.9,1,3,3,3,1,3,29,1,1,Rarely,12,50,6,10,3,5,0,0,66,1
201849,27,Male,Married,Bachelor,Finance,Auditor,Full-Time,6,0,8167,8.8,2,4,5,4,3,3,31,0,1,Never,8,29,6,7,2,5,1,0,19,0
201850,45,Male,Married,Bachelor,Marketing,Marketing Executive,Full-Time,5,2,4497,9.8,1,3,4,4,4,1,33,1,0,Never,18,55,7,10,1,7,0,1,49,1
201851,40,Male,Single,High School,IT,Data Analyst,Full-Time,1,1,7500,11.8,2,3,3,3,3,5,5,0,1,Rarely,9,28,4,3,3,6,0,0,35,0
201852,28,Female,Married,High School,Sales,Sales Manager,Full-Time,1,0,4622,19.3,2,4,4,2,2,3,29,0,1,Frequently,14,40,2,12,3,6,0,0,59,1
201853,29,Male,Married,High School,Sales,Sales Manager,Contract,1,0,4191,16.4,1,1,5,3,3,2,25,0,0,Rarely,4,13,3,14,4,4,0,0,40,0
201854,33,Male,Divorced,Bachelor,Finance,Auditor,Full-Time,2,0,5779,11.2,1,2,5,4,3,1,44,1,1,Rarely,14,44,9,18,2,4,0,0,65,1
201855,31,Female,Single,High School,IT,IT Manager,Part-Time,6,3,5526,13.7,1,3,1,3,2,3,50,1,1,Never,12,36,4,11,5,9,0,1,61,0
201856,41,Female,Divorced,Master,Operations,Quality Analyst,Full-Time,21,15,14299,12.2,5,3,2,3,2,4,26,1,1,Never,10,32,2,2,4,13,0,1,71,1
201857,39,Male,Married,High School,Finance,Financial Analyst,Full-Time,1,0,6119,10.4,2,4,3,1,1,2,38,0,1,Rarely,3,10,3,6,4,4,0,1,74,0
201858,30,Female,Married,Master,Marketing,Marketing Executive,Part-Time,2,0,6567,13.3,2,3,2,3,3,1,33,0,0,Never,15,36,8,13,3,5,0,0,51,0
201859,21,Male,Married,Bachelor,IT,IT Manager,Full-Time,3,3,11741,20.7,3,4,4,4,2,4,22,0,0,Never,12,26,6,12,3,10,0,1,26,0
201860,24,Female,Married,Bachelor,Sales,Account Executive,Full-Time,6,1,11097,19.8,4,2,3,4,4,3,33,0,0,Rarely,16,42,3,4,3,5,0,1,17,0
201861,44,Male,Single,Master,HR,Recruiter,Full-Time,21,2,14889,12.3,5,2,3,2,3,3,9,0,0,Frequently,3,7,4,2,4,7,0,1,31,0
201862,27,Male,Divorced,Bachelor,Sales,Business Development,Full-Time,6,3,9782,20.5,3,4,4,3,2,3,19,0,0,Rarely,5,11,2,6,3,6,1,1,29,0
201863,37,Male,Married,Bachelor,Sales,Business Development,Full-Time,7,3,8749,12.8,3,3,3,3,4,4,75,0,1,Rarely,38,119,3,5,2,6,0,1,46,1
201864,20,Male,Single,Bachelor,HR,HR Manager,Full-Time,2,0,7083,13.9,3,3,4,2,4,4,9,1,0,Frequently,23,80,8,5,3,8,0,1,60,0
201865,40,Female,Married,Master,Finance,Finance Manager,Full-Time,8,1,12681,17.7,3,4,2,1,4,3,16,1,1,Rarely,14,40,1,9,3,9,1,1,42,0
201866,53,Male,Married,Master,Finance,Finance Manager,Full-Time,6,1,8941,11.1,2,2,3,3,3,4,6,1,0,Frequently,6,19,4,12,3,10,0,0,63,0
201867,24,Male,Married,Bachelor,IT,IT Manager,Contract,4,2,8980,16.3,2,3,4,4,4,4,36,0,0,Rarely,10,44,5,10,4,10,0,0,37,0
201868,41,Male,Married,Bachelor,IT,Data Analyst,Full-Time,1,1,7991,13.8,2,3,4,2,4,2,55,1,1,Rarely,2,5,3,8,3,10,0,0,72,1
201869,38,Male,Single,Bachelor,Marketing,SEO Specialist,Full-Time,13,6,13312,14.9,5,3,3,2,2,3,11,0,1,Rarely,8,24,4,10,2,3,0,1,58,0
201870,44,Female,Married,Bachelor,HR,HR Manager,Full-Time,1,1,5339,16.8,2,3,2,5,3,2,0,0,1,Rarely,25,94,4,12,3,4,0,0,52,0
201871,35,Female,Married,High School,Marketing,Marketing Manager,Part-Time,0,0,3822,16.0,1,4,5,1,2,4,4,0,1,Rarely,36,150,5,10,3,5,0,0,60,1
201872,38,Male,Married,Master,Operations,Operations Executive,Full-Time,1,1,6843,17.3,2,4,4,4,2,3,26,1,1,Frequently,5,13,6,10,4,7,0,0,63,1
201873,38,Male,Married,High School,Marketing,Content Strategist,Full-Time,2,2,3084,15.7,2,3,4,3,5,4,62,1,1,Rarely,21,56,6,7,4,10,0,0,48,0
201874,41,Male,Married,Master,Operations,Quality Analyst,Contract,3,0,8494,14.4,2,3,3,5,2,2,34,0,1,Rarely,7,29,3,6,2,2,0,0,83,1
201875,28,Female,Married,High School,IT,Data Analyst,Full-Time,4,3,8318,18.1,2,4,3,3,4,2,42,0,0,Rarely,11,26,4,4,3,2,0,0,44,0
201876,38,Female,Married,Bachelor,IT,Software Engineer,Full-Time,13,5,18070,15.5,5,4,3,3,3,3,40,0,0,Never,8,26,6,10,3,7,0,1,24,0
201877,43,Female,Divorced,Bachelor,Operations,Logistics Coordinator,Full-Time,1,0,6836,12.8,2,3,4,2,2,3,5,0,1,Never,27,76,2,7,3,2,0,0,78,1
201878,47,Female,Divorced,PhD,Sales,Sales Executive,Part-Time,3,0,10178,18.5,2,4,4,2,3,2,26,1,1,Rarely,20,52,4,6,3,12,0,0,58,0
201879,40,Male,Married,Bachelor,Operations,Operations Manager,Full-Time,2,0,5196,14.1,1,3,3,2,2,4,46,1,1,Rarely,20,59,3,5,5,7,0,0,86,1
201880,26,Male,Single,High School,Marketing,SEO Specialist,Full-Time,7,3,8079,9.3,4,3,3,4,5,2,33,1,1,Rarely,11,36,10,11,3,13,0,1,49,0
201881,22,Female,Single,Bachelor,Sales,Business Development,Full-Time,0,0,4364,16.0,1,3,3,2,3,2,29,0,1,Frequently,11,28,1,3,4,10,0,0,43,1
201882,40,Female,Single,High School,IT,Software Engineer,Full-Time,4,1,8731,15.4,3,3,2,2,3,1,33,0,0,Rarely,8,28,7,16,3,1,0,1,49,1
201883,27,Male,Single,Master,Operations,Logistics Coordinator,Full-Time,1,0,6466,12.4,1,5,4,3,3,3,9,0,1,Never,33,96,5,2,2,6,0,0,55,1
201884,44,Male,Single,Bachelor,HR,Training Specialist,Full-Time,1,1,7222,16.2,2,4,2,5,1,3,0,1,1,Never,11,25,5,12,2,7,0,0,88,1
201885,33,Male,Single,Bachelor,IT,IT Manager,Full-Time,2,2,7409,11.1,2,2,3,3,4,5,36,0,0,Rarely,25,93,2,11,4,4,0,0,44,1
201886,45,Female,Divorced,Bachelor,IT,IT Manager,Full-Time,5,3,11285,15.4,3,3,3,2,4,5,40,0,0,Rarely,25,107,6,11,5,9,0,1,30,0
201887,55,Male,Married,High School,IT,Data Analyst,Full-Time,8,0,10502,15.3,3,2,3,4,3,4,29,0,1,Frequently,5,13,1,7,3,4,0,1,20,0
201888,35,Female,Single,High School,Sales,Sales Executive,Full-Time,8,5,11012,15.8,4,3,3,2,2,2,35,1,1,Never,7,19,4,14,3,1,0,1,74,1
201889,35,Female,Married,Master,Sales,Sales Manager,Full-Time,3,0,10803,15.2,3,2,4,3,3,4,19,1,1,Never,7,30,2,8,3,4,0,1,33,0
201890,45,Male,Single,Bachelor,Sales,Sales Executive,Full-Time,3,3,7103,12.8,2,2,1,3,3,4,35,1,0,Never,23,50,4,7,4,8,0,0,68,1
201891,46,Female,Single,High School,Sales,Business Development,Full-Time,0,0,4464,20.8,2,1,2,4,2,1,17,1,0,Rarely,32,63,7,9,4,6,0,0,100,1
201892,51,Female,Married,Bachelor,Operations,Quality Analyst,Full-Time,3,0,4690,13.4,2,1,3,5,5,5,51,0,1,Rarely,12,31,1,7,5,5,0,0,44,0
201893,38,Female,Single,Bachelor,Finance,Accountant,Full-Time,3,3,10972,16.4,4,3,4,3,3,5,40,0,1,Rarely,27,82,4,12,3,2,0,1,33,0
201894,30,Female,Single,Bachelor,Finance,Accountant,Full-Time,3,3,8070,19.9,2,4,4,3,1,4,27,0,1,Rarely,20,72,6,2,4,5,0,1,9,0
201895,36,Male,Single,Bachelor,IT,System Administrator,Full-Time,18,2,16986,13.0,5,3,3,4,5,2,27,0,0,Never,48,110,2,9,3,6,0,1,35,0
201896,30,Female,Married,Master,Sales,Account Executive,Full-Time,9,3,12725,19.8,3,3,5,3,4,1,42,0,1,Rarely,29,80,5,4,2,5,0,1,57,0
201897,38,Female,Married,Bachelor,Finance,Auditor,Contract,3,0,8498,18.5,2,3,2,3,4,4,45,0,0,Rarely,5,20,4,11,3,8,0,0,59,1
201898,28,Female,Married,PhD,IT,Data Analyst,Contract,5,0,16829,18.3,4,5,4,3,2,2,48,0,0,Rarely,11,38,5,17,4,6,0,1,31,0
201899,44,Male,Single,Bachelor,IT,IT Manager,Full-Time,11,9,15957,17.0,5,3,4,5,3,4,29,0,1,Rarely,8,22,3,6,3,4,0,1,10,0
201900,42,Female,Single,Master,IT,Data Analyst,Full-Time,6,6,14926,17.4,4,4,2,3,4,3,52,1,1,Rarely,8,29,4,6,3,11,0,1,41,0
